Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Optimal Steps,Local Steps,Optimality Gap,Solution Found,Steps,Runtime,Value History
8-Queens,2,Hill Climbing (Random Restart),"(2, 4, 3, 6, 7, 5, 1, 0)","(1, 6, 2, 5, 7, 4, 0, 3)",-5,0,-5,,,,True,31,0.010506391525268555,"[-4, -2, -1, -5, -3, -2, -1, -5, -4, -2, -7, -5, -3, -2, -1, 0, -3, -2, -2, -6, -5, -4, -3, -2, -1, -3, -2, -9, -6, -4, -2, 0]"
8-Queens,2,Simulated Annealing (Exponential),"(2, 4, 3, 6, 7, 5, 1, 0)","(0, 4, 5, 6, 6, 0, 3, 3)",-5,-9,4,,,,False,952,0.018831729888916016,"[-5, -8, -6, -7, -8, -11, -11, -11, -10, -11, -9, -8, -7, -6, -7, -11, -10, -9, -10, -10, -10, -12, -11, -8, -7, -6, -6, -7, -9, -7, -6, -8, -5, -5, -5, -7, -7, -9, -10, -5, -6, -5, -6, -8, -7, -7, -7, -8, -8, -7, -7, -9, -7, -7, -7, -8, -7, -9, -10, -12, -10, -7, -7, -6, -5, -8, -7, -5, -6, -6, -8, -6, -6, -4, -5, -6, -8, -8, -7, -7, -6, -7, -6, -7, -5, -4, -5, -4, -8, -4, -4, -7, -5, -6, -7, -7, -6, -8, -8, -9, -7, -7, -6, -7, -7, -7, -6, -8, -8, -13, -14, -10, -6, -9, -8, -10, -9, -10, -8, -7, -7, -6, -9, -10, -7, -7, -7, -6, -5, -6, -8, -11, -11, -8, -7, -7, -6, -9, -8, -9, -7, -7, -8, -6, -6, -10, -9, -9, -11, -9, -11, -10, -10, -14, -12, -11, -10, -10, -10, -10, -8, -6, -7, -7, -7, -4, -4, -5, -4, -4, -5, -4, -5, -6, -8, -6, -5, -6, -6, -8, -9, -9, -7, -6, -8, -8, -12, -8, -9, -9, -8, -9, -8, -7, -8, -5, -5, -4, -4, -5, -2, -4, -5, -6, -5, -5, -6, -7, -7, -8, -4, -6, -5, -6, -7, -11, -11, -14, -11, -7, -9, -7, -8, -6, -7, -6, -7, -7, -5, -6, -6, -7, -7, -7, -7, -7, -7, -6, -7, -7, -6, -8, -6, -6, -4, -5, -5, -5, -5, -4, -4, -5, -5, -4, -6, -7, -6, -6, -6, -6, -6, -5, -6, -6, -6, -5, -5, -6, -6, -6, -6, -5, -5, -6, -5, -4, -6, -7, -8, -7, -7, -5, -9, -5, -6, -7, -6, -7, -7, -7, -11, -10, -9, -7, -10, -7, -7, -9, -11, -9, -8, -8, -8, -8, -8, -9, -9, -8, -9, -8, -8, -9, -6, -8, -9, -12, -9, -14, -10, -8, -8, -7, -6, -10, -11, -10, -9, -10, -9, -7, -6, -7, -10, -7, -5, -6, -6, -5, -5, -6, -9, -8, -8, -8, -9, -7, -6, -6, -5, -5, -4, -4, -5, -5, -6, -6, -9, -8, -10, -8, -11, -11, -9, -12, -10, -7, -5, -6, -8, -4, -4, -6, -4, -3, -6, -9, -8, -9, -9, -8, -8, -7, -6, -6, -5, -6, -9, -9, -11, -11, -9, -7, -9, -11, -13, -11, -12, -14, -13, -10, -13, -10, -8, -8, -11, -12, -11, -9, -7, -9, -8, -7, -8, -7, -7, -8, -8, -11, -9, -8, -6, -7, -6, -7, -10, -10, -10, -10, -14, -9, -14, -15, -11, -10, -10, -10, -8, -7, -5, -6, -6, -7, -5, -7, -7, -6, -6, -7, -7, -8, -9, -7, -6, -6, -7, -8, -8, -7, -7, -11, -10, -9, -10, -9, -7, -9, -6, -7, -7, -7, -8, -9, -10, -7, -5, -5, -6, -7, -5, -7, -6, -5, -6, -7, -5, -4, -5, -8, -10, -7, -9, -9, -9, -12, -8, -7, -4, -6, -5, -7, -8, -8, -7, -8, -6, -6, -7, -7, -8, -7, -9, -12, -9, -12, -9, -7, -6, -4, -5, -6, -6, -4, -2, -4, -2, -2, -5, -6, -3, -4, -6, -4, -7, -8, -8, -8, -7, -8, -7, -9, -10, -8, -5, -5, -8, -5, -6, -7, -6, -7, -9, -10, -9, -7, -8, -7, -8, -7, -8, -9, -9, -7, -8, -8, -7, -9, -12, -12, -10, -10, -15, -10, -7, -8, -6, -7, -9, -10, -7, -8, -4, -6, -5, -5, -8, -8, -7, -8, -11, -13, -15, -15, -15, -12, -10, -9, -9, -6, -5, -6, -7, -7, -5, -7, -7, -9, -9, -8, -9, -7, -7, -7, -7, -8, -10, -8, -6, -6, -8, -8, -7, -8, -11, -11, -7, -9, -10, -6, -5, -6, -6, -9, -7, -9, -8, -7, -8, -9, -6, -6, -6, -5, -8, -9, -6, -6, -6, -7, -5, -7, -7, -8, -5, -7, -9, -7, -8, -7, -8, -6, -7, -8, -7, -5, -7, -8, -11, -8, -8, -9, -8, -8, -7, -6, -8, -6, -9, -9, -8, -9, -9, -13, -9, -10, -6, -9, -9, -10, -10, -9, -7, -7, -7, -9, -8, -7, -7, -11, -10, -11, -10, -8, -8, -9, -10, -8, -4, -3, -5, -6, -5, -7, -8, -9, -6, -5, -5, -4, -5, -9, -6, -8, -7, -10, -11, -10, -10, -12, -10, -8, -6, -8, -13, -12, -13, -7, -6, -7, -7, -5, -8, -6, -8, -5, -5, -5, -5, -6, -5, -7, -8, -5, -7, -9, -10, -10, -11, -11, -11, -8, -8, -8, -7, -8, -7, -8, -6, -5, -6, -8, -8, -7, -8, -7, -9, -9, -6, -6, -8, -8, -7, -5, -8, -10, -10, -9, -6, -8, -9, -6, -8, -8, -5, -4, -4, -4, -7, -6, -4, -5, -3, -6, -8, -8, -6, -7, -7, -8, -11, -9, -8, -8, -8, -10, -7, -6, -6, -5, -5, -6, -5, -4, -4, -4, -5, -6, -4, -6, -5, -3, -6, -10, -8, -6, -6, -4, -4, -5, -4, -4, -5, -6, -5, -6, -7, -6, -6, -7, -8, -8, -7, -7, -7, -8, -5, -5, -3, -3, -3, -5, -5, -6, -6, -7, -7, -7, -7, -7, -7, -6, -5, -4, -3, -4, -5, -7, -7, -10, -8, -7, -6, -4, -6, -7, -6, -6, -8, -9, -6, -6, -5, -5, -6, -9, -8, -9, -8, -9, -8, -7, -7, -9, -7, -6, -6, -6, -6, -11, -9, -10, -8, -9, -10, -9, -7, -5, -4, -2, -5, -5, -7, -11, -11, -13, -10, -12, -11, -10, -15, -13, -16, -14, -17, -17, -12, -9, -10, -7, -7, -8, -8, -11, -10, -10, -11, -10, -9, -7, -7, -6, -9, -9, -9]"
8-Queens,2,Simulated Annealing (Linear),"(2, 4, 3, 6, 7, 5, 1, 0)","(2, 5, 7, 0, 3, 6, 4, 1)",-5,0,-5,,,,True,223,0.016993045806884766,"[-5, -7, -6, -7, -7, -7, -7, -7, -7, -8, -7, -5, -4, -4, -5, -5, -8, -7, -5, -3, -4, -5, -4, -5, -5, -5, -5, -5, -5, -6, -5, -5, -6, -6, -5, -5, -4, -3, -3, -3, -3, -4, -2, -3, -5, -4, -5, -4, -5, -7, -7, -7, -7, -8, -7, -6, -4, -3, -4, -4, -4, -4, -5, -4, -5, -6, -6, -6, -5, -5, -4, -3, -3, -4, -5, -4, -5, -3, -3, -2, -4, -5, -4, -4, -5, -5, -5, -6, -8, -9, -8, -7, -7, -5, -7, -6, -6, -5, -5, -6, -5, -4, -5, -4, -4, -6, -3, -3, -3, -3, -5, -3, -2, -2, -2, -2, -2, -2, -3, -3, -3, -2, -2, -3, -4, -4, -3, -3, -3, -3, -3, -4, -4, -5, -6, -5, -5, -6, -6, -6, -6, -5, -4, -5, -5, -5, -4, -4, -4, -5, -6, -6, -5, -5, -3, -2, -2, -2, -2, -2, -2, -3, -3, -3, -4, -4, -4, -4, -5, -4, -3, -3, -3, -3, -4, -4, -3, -3, -3, -3, -3, -3, -3, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -4, -3, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -4, -4, -4, -4, -4, -4, -3, -2, -1, -1, -1, -1, -1, -2, -2, -2, -2, 0]"
8-Queens,3,Hill Climbing (Steepest),"(1, 4, 6, 2, 0, 7, 3, 5)","(1, 4, 6, 2, 0, 7, 3, 5)",-2,-2,0,,,,False,0,0.0002777576446533203,[-2]
8-Queens,3,Hill Climbing (First Choice),"(1, 4, 6, 2, 0, 7, 3, 5)","(1, 4, 6, 2, 0, 7, 3, 5)",-2,-2,0,,,,False,0,0.00027942657470703125,[-2]
8-Queens,3,Hill Climbing (Random Restart),"(1, 4, 6, 2, 0, 7, 3, 5)","(5, 1, 6, 0, 2, 4, 7, 3)",-2,0,-2,,,,True,36,0.0120391845703125,"[-6, -4, -2, -1, -6, -5, -3, -2, -3, -2, -1, -6, -4, -3, -6, -4, -3, -1, -5, -4, -3, -2, -5, -4, -2, -1, -5, -3, -2, -1, 0, -5, -3, -2, -1, -4, -3]"
8-Queens,3,Simulated Annealing (Exponential),"(1, 4, 6, 2, 0, 7, 3, 5)","(1, 2, 2, 3, 1, 4, 7, 2)",-2,-9,7,,,,False,960,0.02059006690979004,"[-2, -2, -3, -3, -3, -4, -6, -6, -6, -4, -4, -4, -5, -7, -6, -7, -9, -7, -7, -10, -9, -13, -14, -11, -9, -11, -11, -10, -13, -11, -11, -10, -7, -6, -5, -7, -9, -9, -8, -8, -10, -10, -11, -10, -7, -6, -5, -3, -4, -6, -5, -7, -7, -6, -6, -7, -7, -4, -5, -6, -5, -5, -7, -9, -9, -7, -12, -15, -17, -16, -15, -17, -14, -10, -9, -10, -8, -9, -10, -11, -9, -8, -9, -12, -11, -12, -14, -16, -11, -13, -11, -10, -12, -11, -11, -12, -10, -9, -7, -6, -4, -4, -4, -4, -5, -3, -4, -6, -7, -6, -5, -4, -5, -3, -4, -3, -5, -6, -6, -5, -5, -4, -5, -6, -7, -9, -12, -9, -11, -11, -10, -7, -6, -8, -11, -10, -9, -8, -9, -10, -6, -4, -4, -4, -2, -4, -4, -7, -8, -7, -7, -6, -7, -7, -6, -9, -10, -9, -7, -7, -6, -7, -7, -9, -9, -9, -9, -8, -6, -10, -9, -10, -8, -8, -6, -9, -10, -9, -9, -8, -7, -6, -7, -8, -8, -8, -6, -5, -5, -4, -3, -5, -7, -6, -5, -7, -10, -10, -6, -7, -6, -3, -3, -5, -6, -6, -9, -9, -8, -8, -11, -12, -12, -13, -14, -8, -5, -5, -5, -6, -5, -6, -9, -9, -9, -6, -4, -5, -8, -11, -12, -8, -7, -7, -7, -7, -8, -5, -7, -8, -7, -8, -6, -9, -6, -5, -6, -6, -8, -8, -9, -10, -9, -8, -6, -5, -6, -6, -9, -8, -8, -7, -6, -8, -9, -5, -6, -10, -9, -11, -10, -7, -8, -9, -10, -7, -8, -6, -5, -4, -6, -7, -7, -10, -8, -7, -6, -7, -6, -4, -4, -5, -4, -5, -4, -3, -4, -7, -6, -8, -10, -10, -10, -9, -8, -8, -7, -6, -8, -7, -8, -9, -11, -11, -9, -8, -8, -7, -6, -7, -8, -10, -14, -11, -8, -8, -7, -6, -6, -4, -5, -7, -6, -8, -10, -8, -9, -8, -7, -9, -10, -7, -6, -8, -9, -7, -6, -4, -1, -3, -4, -4, -5, -6, -6, -6, -6, -7, -8, -8, -8, -7, -7, -4, -5, -4, -4, -4, -6, -5, -5, -6, -7, -6, -6, -6, -6, -6, -6, -6, -4, -6, -6, -8, -8, -7, -6, -3, -3, -6, -4, -6, -4, -3, -5, -7, -7, -8, -5, -5, -7, -6, -6, -5, -6, -6, -8, -12, -15, -12, -12, -12, -8, -6, -5, -6, -8, -7, -8, -6, -5, -5, -6, -5, -6, -5, -5, -5, -5, -6, -5, -3, -3, -3, -2, -4, -3, -4, -7, -12, -11, -11, -12, -11, -10, -12, -16, -11, -8, -11, -8, -6, -6, -6, -6, -6, -4, -6, -7, -4, -6, -7, -9, -10, -7, -8, -8, -9, -9, -7, -8, -6, -8, -8, -9, -9, -11, -15, -13, -8, -6, -5, -6, -8, -7, -7, -8, -7, -8, -6, -9, -10, -8, -7, -8, -7, -5, -6, -5, -5, -4, -5, -6, -8, -8, -9, -10, -10, -10, -10, -11, -12, -9, -10, -9, -10, -9, -8, -9, -7, -5, -6, -4, -6, -7, -6, -6, -7, -7, -8, -11, -8, -6, -7, -6, -6, -9, -8, -6, -5, -9, -8, -7, -8, -7, -9, -7, -7, -6, -6, -7, -7, -9, -9, -9, -10, -9, -7, -8, -7, -8, -8, -10, -8, -5, -6, -8, -9, -9, -9, -9, -8, -10, -10, -10, -10, -9, -9, -10, -8, -6, -7, -6, -8, -7, -6, -7, -8, -7, -7, -5, -5, -4, -4, -5, -5, -5, -10, -7, -8, -8, -7, -5, -8, -9, -7, -5, -3, -5, -7, -7, -7, -6, -5, -5, -6, -5, -5, -5, -6, -4, -4, -2, -4, -6, -7, -7, -8, -6, -5, -5, -7, -6, -5, -6, -6, -9, -6, -6, -8, -7, -12, -10, -11, -9, -11, -10, -7, -6, -5, -5, -4, -5, -5, -7, -7, -6, -4, -5, -5, -5, -4, -5, -6, -5, -6, -9, -8, -8, -6, -6, -7, -7, -10, -9, -7, -7, -6, -7, -8, -7, -9, -7, -7, -7, -7, -6, -5, -6, -6, -7, -7, -8, -9, -12, -11, -8, -8, -8, -6, -4, -4, -2, -5, -5, -5, -6, -6, -9, -8, -8, -9, -15, -14, -15, -12, -13, -11, -11, -10, -8, -6, -11, -13, -11, -7, -5, -6, -5, -5, -7, -7, -7, -10, -11, -11, -12, -12, -12, -10, -13, -11, -8, -10, -9, -6, -5, -3, -4, -5, -8, -5, -5, -6, -6, -5, -6, -7, -7, -8, -7, -9, -8, -11, -8, -8, -8, -8, -5, -5, -4, -6, -6, -5, -6, -7, -6, -7, -6, -5, -4, -3, -5, -7, -7, -7, -9, -9, -8, -7, -7, -5, -5, -7, -8, -10, -11, -13, -9, -12, -11, -12, -11, -13, -12, -13, -14, -10, -7, -7, -7, -6, -4, -7, -7, -6, -7, -7, -6, -9, -14, -12, -9, -10, -10, -7, -6, -8, -7, -7, -7, -6, -7, -6, -7, -6, -7, -8, -7, -8, -7, -6, -7, -6, -5, -4, -7, -6, -5, -6, -3, -4, -6, -6, -4, -6, -6, -8, -10, -9, -6, -7, -9, -8, -6, -6, -4, -6, -7, -10, -7, -5, -6, -7, -5, -7, -8, -7, -9, -11, -10, -10, -10, -7, -7, -9, -8, -9, -9, -8, -7, -7, -8, -9, -9, -9, -8, -9, -10, -9, -7, -7, -6, -5, -6, -4, -5, -6, -5, -7, -6, -6, -6, -7, -7, -9, -8, -10, -9, -8, -9, -7, -7, -7, -7, -7, -5, -4, -6, -6, -6, -6, -7, -5, -7, -4, -6, -8, -7, -8, -8, -6, -7, -4, -5, -6, -6, -7, -7, -10, -7, -8, -9, -7, -8, -9, -9, -9, -7, -7, -9]"
8-Queens,3,Simulated Annealing (Linear),"(1, 4, 6, 2, 0, 7, 3, 5)","(3, 5, 2, 5, 1, 4, 7, 0)",-2,-1,-1,,,,False,244,0.020746707916259766,"[-2, -2, -4, -4, -5, -4, -5, -8, -8, -7, -7, -5, -3, -4, -4, -4, -4, -4, -5, -4, -5, -5, -5, -5, -4, -4, -3, -4, -4, -4, -4, -5, -6, -6, -6, -4, -7, -4, -4, -4, -5, -5, -5, -4, -5, -4, -4, -3, -5, -5, -5, -5, -4, -5, -5, -6, -5, -5, -5, -5, -4, -4, -5, -5, -5, -5, -3, -4, -4, -5, -3, -4, -4, -3, -3, -3, -4, -5, -3, -3, -3, -3, -3, -3, -4, -3, -3, -3, -3, -3, -2, -3, -3, -3, -2, -2, -2, -2, -3, -4, -6, -8, -5, -5, -5, -5, -5, -5, -4, -4, -5, -5, -5, -5, -4, -4, -4, -4, -5, -5, -5, -5, -5, -6, -6, -6, -4, -4, -4, -4, -5, -5, -5, -5, -6, -5, -5, -5, -5, -6, -7, -6, -5, -5, -5, -5, -5, -5, -5, -5, -6, -5, -4, -4, -4, -4, -4, -4, -4, -4, -3, -3, -2, -1, -2, -1, -3, -4, -4, -3, -3, -4, -5, -4, -5, -4, -4, -5, -5, -4, -3, -2, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, 0, -1, 0, -2, -3, -3, -4, -3, -2, -2, -2, -2, -2, -2, -2, -2, -3, 0, -1, -2, -1, -1, -1, -2, -2, -2, -2, -2, -2, -3, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
8-Queens,4,Hill Climbing (Steepest),"(5, 6, 1, 4, 3, 7, 0, 2)","(5, 1, 6, 4, 3, 7, 0, 2)",-5,-1,-4,,,,False,2,0.0017750263214111328,"[-5, -3, -1]"
8-Queens,4,Hill Climbing (First Choice),"(5, 6, 1, 4, 3, 7, 0, 2)","(5, 6, 1, 7, 4, 7, 0, 2)",-5,-2,-3,,,,False,2,0.0010383129119873047,"[-5, -4, -2]"
8-Queens,4,Hill Climbing (Random Restart),"(5, 6, 1, 4, 3, 7, 0, 2)","(7, 1, 4, 2, 0, 6, 3, 5)",-5,0,-5,,,,True,29,0.011019468307495117,"[-5, -3, -1, -9, -6, -4, -1, -6, -4, -2, -2, -3, -2, -10, -6, -4, -3, -2, 0, -5, -4, -3, -1, -3, -2, 0, -3, -2, -1, -4]"
8-Queens,4,Simulated Annealing (Exponential),"(5, 6, 1, 4, 3, 7, 0, 2)","(4, 6, 0, 2, 5, 6, 7, 0)",-5,-6,1,,,,False,962,0.019755840301513672,"[-5, -8, -9, -9, -10, -10, -10, -8, -7, -5, -7, -7, -7, -6, -4, -5, -6, -8, -10, -11, -9, -8, -6, -7, -9, -7, -6, -5, -5, -4, -4, -4, -6, -4, -6, -7, -7, -7, -7, -9, -9, -7, -9, -8, -9, -8, -7, -7, -7, -10, -7, -7, -7, -7, -7, -7, -7, -6, -5, -5, -7, -7, -8, -6, -8, -7, -6, -6, -6, -5, -7, -10, -12, -11, -9, -11, -14, -12, -11, -9, -9, -8, -8, -7, -8, -10, -11, -8, -9, -5, -6, -4, -5, -5, -7, -9, -8, -5, -6, -6, -6, -6, -4, -7, -6, -9, -9, -9, -8, -10, -5, -8, -6, -6, -6, -8, -7, -7, -5, -5, -7, -7, -7, -9, -7, -7, -6, -6, -4, -4, -2, -4, -6, -6, -8, -8, -10, -8, -11, -10, -9, -7, -6, -9, -11, -9, -9, -9, -7, -7, -6, -7, -6, -7, -7, -9, -5, -5, -8, -8, -8, -8, -6, -6, -9, -9, -10, -8, -9, -9, -7, -4, -5, -7, -6, -7, -7, -8, -8, -10, -7, -10, -8, -9, -8, -7, -6, -7, -6, -5, -7, -4, -7, -9, -14, -12, -13, -11, -11, -7, -7, -7, -6, -8, -7, -9, -8, -6, -7, -9, -7, -7, -8, -7, -7, -7, -8, -9, -11, -7, -6, -4, -3, -6, -4, -4, -4, -5, -7, -9, -12, -11, -9, -8, -10, -12, -8, -10, -15, -12, -9, -12, -14, -12, -8, -7, -8, -7, -8, -9, -10, -10, -8, -6, -6, -9, -8, -8, -9, -8, -10, -9, -11, -10, -12, -10, -10, -7, -6, -9, -8, -9, -11, -9, -10, -7, -9, -9, -6, -6, -4, -6, -4, -6, -4, -6, -7, -6, -10, -9, -9, -8, -7, -8, -6, -7, -7, -7, -4, -4, -4, -7, -6, -5, -5, -6, -8, -10, -11, -9, -10, -9, -9, -9, -9, -14, -11, -12, -12, -12, -14, -12, -8, -7, -7, -9, -12, -11, -9, -9, -8, -10, -12, -14, -15, -10, -10, -10, -11, -10, -9, -7, -6, -8, -9, -8, -5, -8, -7, -7, -7, -7, -7, -6, -6, -8, -7, -10, -9, -11, -10, -9, -9, -12, -9, -10, -8, -8, -11, -11, -9, -9, -9, -10, -11, -12, -11, -9, -11, -11, -8, -7, -9, -6, -7, -11, -10, -12, -11, -11, -10, -11, -9, -8, -8, -8, -7, -8, -10, -9, -8, -11, -8, -8, -7, -7, -9, -9, -13, -11, -10, -8, -8, -8, -7, -6, -7, -3, -5, -6, -8, -6, -8, -7, -6, -8, -7, -6, -6, -7, -6, -5, -8, -7, -6, -8, -7, -10, -8, -7, -6, -7, -4, -3, -3, -5, -4, -4, -5, -6, -5, -5, -6, -6, -5, -6, -6, -8, -8, -7, -5, -4, -4, -4, -3, -5, -7, -8, -9, -9, -8, -10, -10, -13, -12, -8, -10, -10, -7, -7, -5, -8, -5, -7, -11, -10, -10, -9, -13, -10, -7, -9, -7, -5, -5, -5, -6, -5, -6, -7, -5, -5, -6, -4, -7, -7, -6, -6, -7, -9, -6, -7, -7, -5, -7, -7, -5, -5, -8, -8, -8, -7, -5, -7, -7, -8, -11, -11, -10, -7, -8, -11, -11, -10, -8, -9, -9, -12, -12, -11, -10, -8, -8, -8, -7, -8, -7, -11, -12, -10, -8, -8, -7, -6, -7, -9, -11, -9, -12, -11, -11, -9, -12, -9, -6, -7, -6, -5, -6, -7, -8, -10, -10, -6, -7, -7, -8, -6, -6, -9, -7, -8, -8, -6, -7, -6, -7, -9, -10, -9, -7, -9, -9, -8, -6, -6, -6, -4, -4, -7, -7, -5, -3, -5, -6, -5, -7, -7, -8, -8, -11, -11, -10, -8, -5, -5, -5, -7, -9, -6, -7, -8, -8, -8, -4, -5, -8, -9, -7, -9, -7, -7, -10, -11, -11, -9, -7, -7, -6, -9, -9, -7, -9, -7, -6, -8, -7, -7, -6, -6, -6, -6, -6, -6, -6, -6, -6, -6, -7, -5, -6, -5, -5, -6, -5, -6, -5, -8, -6, -7, -6, -4, -6, -7, -7, -6, -8, -10, -8, -10, -10, -8, -7, -5, -6, -6, -5, -5, -6, -8, -6, -5, -4, -6, -4, -4, -4, -4, -4, -5, -8, -8, -7, -9, -9, -10, -8, -10, -11, -12, -11, -9, -7, -7, -7, -9, -9, -10, -12, -9, -5, -7, -8, -7, -7, -8, -9, -10, -9, -7, -9, -10, -8, -7, -11, -12, -9, -6, -7, -8, -7, -7, -8, -7, -8, -7, -5, -5, -6, -6, -5, -6, -6, -6, -5, -4, -5, -6, -6, -4, -3, -5, -7, -6, -5, -4, -6, -12, -12, -11, -11, -9, -7, -4, -4, -3, -7, -9, -12, -8, -12, -7, -8, -9, -10, -6, -6, -10, -12, -11, -7, -6, -6, -5, -7, -7, -8, -8, -7, -6, -9, -10, -10, -9, -10, -8, -7, -7, -7, -8, -5, -7, -6, -5, -8, -10, -10, -7, -8, -9, -5, -4, -6, -10, -6, -7, -9, -6, -7, -7, -5, -6, -6, -4, -5, -8, -9, -11, -12, -10, -9, -9, -7, -8, -5, -6, -7, -7, -7, -7, -8, -8, -8, -7, -8, -7, -8, -9, -10, -10, -11, -10, -10, -7, -9, -8, -9, -11, -10, -7, -10, -9, -7, -6, -7, -7, -5, -6, -4, -6, -8, -7, -7, -6, -7, -8, -6, -8, -8, -8, -7, -7, -8, -9, -8, -10, -5, -5, -5, -5, -6, -7, -7, -6, -6, -8, -11, -11, -11, -10, -8, -10, -9, -11, -11, -13, -9, -10, -11, -8, -11, -16, -13, -15, -11, -10, -9, -12, -14, -14, -12, -13, -10, -11, -11, -14, -12, -11, -8, -8, -8, -7, -8, -7, -10, -7, -7, -7, -7, -8, -10, -12, -11, -9, -8, -7, -6, -7, -7, -6, -7, -8, -6]"
8-Queens,4,Simulated Annealing (Linear),"(5, 6, 1, 4, 3, 7, 0, 2)","(6, 0, 2, 7, 5, 3, 1, 4)",-5,0,-5,,,,True,213,0.019371747970581055,"[-5, -4, -4, -4, -2, -3, -3, -3, -3, -3, -1, -2, -3, -4, -3, -2, -3, -3, -4, -2, -3, -5, -6, -6, -4, -4, -2, -3, -3, -4, -5, -5, -5, -7, -6, -5, -5, -7, -7, -8, -8, -8, -8, -6, -5, -6, -5, -5, -5, -4, -4, -4, -4, -4, -4, -4, -4, -4, -6, -6, -6, -8, -7, -6, -5, -4, -4, -3, -4, -3, -3, -1, -3, -4, -3, -4, -5, -5, -4, -6, -6, -5, -5, -5, -5, -3, -3, -3, -5, -5, -3, -3, -4, -4, -3, -3, -3, -3, -4, -4, -5, -7, -6, -6, -4, -4, -5, -5, -5, -5, -4, -4, -4, -4, -5, -4, -3, -4, -5, -3, -3, -3, -2, -3, -2, -1, -1, -1, -1, -1, -1, -1, -2, -3, -4, -4, -4, -4, -4, -2, -2, -3, -3, -4, -3, -3, -3, -1, -2, -3, -3, -3, -2, -2, -2, -2, -4, -2, -2, -2, -2, -4, -3, -3, -3, -3, -3, -4, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -3, -4, -4, -4, -4, -4, -3, -3, -2, -2, -2, -2, -1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, 0]"
8-Queens,5,Hill Climbing (Steepest),"(4, 6, 5, 3, 7, 0, 1, 2)","(4, 6, 1, 3, 7, 0, 2, 5)",-7,0,-7,,,,True,3,0.0010199546813964844,"[-7, -4, -2, 0]"
8-Queens,5,Hill Climbing (First Choice),"(4, 6, 5, 3, 7, 0, 1, 2)","(4, 7, 0, 3, 5, 2, 1, 6)",-7,-1,-6,,,,False,6,0.0006761550903320312,"[-7, -6, -5, -4, -3, -2, -1]"
8-Queens,5,Hill Climbing (Random Restart),"(4, 6, 5, 3, 7, 0, 1, 2)","(7, 2, 6, 3, 0, 4, 1, 5)",-7,-1,-6,,,,False,36,0.011090278625488281,"[-9, -6, -3, -2, -8, -5, -3, -2, -1, -7, -6, -4, -2, -1, -8, -6, -4, -2, -6, -4, -2, -1, -2, -4, -3, -2, -1, -9, -6, -4, -3, -1, -6, -5, -4, -3, -2]"
