Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Solution Found,Steps,Runtime,Value History
8-Puzzle,38,Hill Climbing (First Choice),"(8, 5, 2, 4, 0, 1, 6, 7, 3)","(0, 5, 2, 8, 4, 1, 6, 7, 3)",-12,-10,-2,False,2,3.814697265625e-05,"[-12, -11, -10]"
8-Puzzle,38,Hill Climbing (Random Restart),"(8, 5, 2, 4, 0, 1, 6, 7, 3)","(3, 1, 4, 6, 0, 5, 7, 8, 2)",-12,-8,-4,False,21,0.0003943443298339844,"[-15, -14, -16, -15, -14, -18, -17, -16, -11, -10, -9, -14, -13, -10, -14, -18, -17, -16, -9, -8, -13, -12]"
8-Puzzle,38,Simulated Annealing (Exponential),"(8, 5, 2, 4, 0, 1, 6, 7, 3)","(8, 5, 4, 2, 7, 0, 3, 6, 1)",-12,-17,5,False,979,0.002667665481567383,"[-12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -11, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -14, -15, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -15, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -11, -10, -9, -10, -11, -12, -13, -12, -13, -14, -13, -14, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -13, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -16, -15, -16, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -14, -15, -14, -13, -14, -13, -14, -13, -12, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -13, -14, -13, -12, -13, -12, -13, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -17, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -18, -19, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -17, -16, -17, -16, -17, -18, -17, -18, -19, -18, -17, -18, -17, -18, -17, -18, -17, -18, -19, -18, -19, -18, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -18, -19, -20, -19, -20, -19, -18, -19, -18, -19, -18, -19, -20, -19, -20, -21, -20, -21, -20, -19, -20, -19, -18, -19, -18, -17, -16, -17, -16, -15, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -17, -16, -15, -16, -17, -16, -15, -16, -17, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -12, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -10, -11, -10, -11, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -15, -16, -15, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -11, -10, -9, -10, -11, -12, -11, -12, -11, -10, -9, -10, -9, -10, -9, -10, -11, -12, -11, -10, -11, -12, -13, -12, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -12, -13, -14, -13, -14, -15, -14, -13, -12, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -16, -15, -14, -13, -14, -13, -12, -13, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -15, -16, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -15, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -16, -15, -14, -13, -14, -13, -12, -13, -14, -15, -14, -15, -14, -13, -14, -13, -12, -13, -14, -15, -16, -17, -18, -19, -18, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -17, -18, -19, -18, -19, -18, -17, -16, -15, -16, -17, -18, -17, -18, -19, -18, -17]"
8-Puzzle,38,Simulated Annealing (Linear),"(8, 5, 2, 4, 0, 1, 6, 7, 3)","(0, 4, 2, 3, 1, 5, 7, 6, 8)",-12,-4,-8,False,236,0.002785205841064453,"[-12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -9, -8, -9, -8, -9, -10, -11, -10, -11, -10, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -10, -11, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -7, -6, -7, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -7, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -6, -5, -6, -5, -4, -5, -4, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -7, -6, -5, -6, -5, -6, -7, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -4, -5, -6, -5, -4, -5, -6, -5, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4]"
8-Puzzle,39,Hill Climbing (Steepest),"(0, 7, 5, 8, 4, 6, 2, 1, 3)","(0, 7, 5, 8, 4, 6, 2, 1, 3)",-18,-18,0,False,0,8.797645568847656e-05,[-18]
8-Puzzle,39,Hill Climbing (First Choice),"(0, 7, 5, 8, 4, 6, 2, 1, 3)","(0, 7, 5, 8, 4, 6, 2, 1, 3)",-18,-18,0,False,0,1.71661376953125e-05,[-18]
8-Puzzle,39,Hill Climbing (Random Restart),"(0, 7, 5, 8, 4, 6, 2, 1, 3)","(1, 5, 8, 3, 4, 2, 6, 7, 0)",-18,-6,-12,False,27,0.0004718303680419922,"[-10, -9, -11, -10, -13, -12, -14, -16, -15, -11, -10, -8, -7, -6, -12, -11, -10, -9, -8, -14, -13, -12, -19, -18, -17, -16, -15, -14]"
8-Puzzle,39,Simulated Annealing (Exponential),"(0, 7, 5, 8, 4, 6, 2, 1, 3)","(5, 6, 2, 8, 1, 4, 3, 7, 0)",-18,-12,-6,False,970,0.003935098648071289,"[-18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -18, -19, -18, -19, -18, -17, -16, -17, -18, -17, -16, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -18, -19, -18, -19, -18, -19, -20, -21, -20, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -20, -19, -20, -19, -20, -19, -18, -19, -18, -17, -18, -17, -18, -17, -18, -19, -18, -19, -18, -17, -16, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -18, -19, -20, -19, -20, -19, -20, -19, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -20, -19, -20, -19, -20, -19, -18, -19, -20, -19, -20, -19, -20, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -18, -19, -20, -19, -20, -19, -18, -19, -18, -19, -20, -19, -20, -19, -18, -17, -18, -17, -18, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -14, -15, -14, -13, -12, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -13, -12, -11, -10, -11, -12, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -9, -8, -9, -10, -9, -10, -11, -12, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -13, -12, -11, -12, -11, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -11, -10, -11, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -10, -9, -8, -9, -10, -11, -10, -9, -10, -11, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -10, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -15, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -10, -9, -8, -9, -10, -9, -10, -9, -10, -9, -8, -7, -8, -7, -6, -5, -6, -7, -6, -5, -6, -5, -6, -5, -6, -7, -6, -5, -6, -7, -6, -5, -6, -7, -6, -5, -6, -5, -6, -5, -6, -5, -6, -7, -8, -9, -10, -9, -10, -11, -12, -13, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -11, -10, -9, -10, -9, -8, -9, -10, -11, -12, -11, -12, -11, -10, -9, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -10, -11, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12]"
8-Puzzle,39,Simulated Annealing (Linear),"(0, 7, 5, 8, 4, 6, 2, 1, 3)","(0, 1, 5, 3, 4, 2, 8, 7, 6)",-18,-6,-12,False,260,0.002661466598510742,"[-18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -20, -19, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -13, -14, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -9, -8, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -7, -6, -7, -8, -7, -8, -7, -6, -7, -6, -7, -8, -7, -8, -7, -6, -7, -8, -7, -6, -7, -6, -7, -8, -7, -6, -7, -8, -9, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -7, -8, -7, -6, -7, -6, -7, -8, -7, -8, -7, -8, -7, -8, -7, -6, -7, -6, -7, -6, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -7, -6, -7, -6]"
8-Puzzle,40,Hill Climbing (Steepest),"(0, 6, 4, 3, 8, 2, 1, 7, 5)","(6, 4, 2, 3, 8, 5, 1, 7, 0)",-12,-8,-4,False,4,3.5762786865234375e-05,"[-12, -11, -10, -9, -8]"
8-Puzzle,40,Hill Climbing (First Choice),"(0, 6, 4, 3, 8, 2, 1, 7, 5)","(6, 0, 2, 3, 4, 8, 1, 7, 5)",-12,-7,-5,False,5,3.8623809814453125e-05,"[-12, -11, -10, -9, -8, -7]"
8-Puzzle,40,Hill Climbing (Random Restart),"(0, 6, 4, 3, 8, 2, 1, 7, 5)","(7, 2, 8, 3, 1, 4, 6, 0, 5)",-12,-9,-3,False,30,0.00028777122497558594,"[-13, -12, -16, -15, -14, -13, -12, -14, -13, -12, -11, -10, -12, -11, -17, -16, -15, -14, -18, -16, -15, -14, -15, -14, -11, -10, -9, -15, -14, -13, -12]"
8-Puzzle,40,Simulated Annealing (Exponential),"(0, 6, 4, 3, 8, 2, 1, 7, 5)","(1, 6, 2, 0, 7, 3, 8, 5, 4)",-12,-13,1,False,971,0.0026128292083740234,"[-12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -12, -11, -12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -11, -12, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -16, -15, -16, -17, -16, -15, -14, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -15, -14, -13, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -17, -18, -17, -16, -17, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -13, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -11, -12, -13, -12, -11, -12, -13, -12, -11, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -13, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -13, -12, -11, -12, -11, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -16, -15, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -12, -13, -12, -11, -12, -11, -10, -9, -8, -7, -8, -9, -10, -9, -10, -9, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -7, -8, -7, -6, -7, -8, -9, -8, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -9, -10, -11, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -10, -11, -12, -11, -12, -11, -12, -13, -12, -11, -12, -13, -12, -11, -12, -11, -10, -11, -10, -11, -12, -13, -12, -11, -10, -11, -10, -9, -10, -11, -12, -11, -10, -11, -12, -13, -12, -13, -14, -13, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -15, -16, -17, -18, -17, -18, -19, -18, -17, -16, -17, -18, -17, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -16, -17, -18, -19, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -18, -19, -18, -19, -20, -19, -18, -19, -20, -19, -20, -19, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -19, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -18, -17, -16, -15, -16, -17, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -13, -12, -13, -14, -13]"
8-Puzzle,40,Simulated Annealing (Linear),"(0, 6, 4, 3, 8, 2, 1, 7, 5)","(4, 1, 2, 3, 0, 5, 6, 8, 7)",-12,-4,-8,False,250,0.0029325485229492188,"[-12, -11, -12, -13, -12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -9, -8, -7, -6, -7, -6, -7, -6, -7, -8, -9, -8, -9, -10, -9, -8, -9, -10, -9, -8, -7, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -7, -8, -7, -6, -5, -6, -5, -6, -5, -6, -5, -4, -5, -6, -5, -4, -5, -4, -5, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -7, -6, -5, -6, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -7, -6, -7, -6, -5, -4, -5, -4, -5, -4, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4]"
8-Puzzle,41,Hill Climbing (Steepest),"(5, 1, 3, 0, 4, 8, 2, 7, 6)","(0, 1, 3, 5, 4, 8, 2, 7, 6)",-13,-12,-1,False,1,2.002716064453125e-05,"[-13, -12]"
8-Puzzle,41,Hill Climbing (First Choice),"(5, 1, 3, 0, 4, 8, 2, 7, 6)","(0, 1, 3, 5, 4, 8, 2, 7, 6)",-13,-12,-1,False,1,1.9311904907226562e-05,"[-13, -12]"
8-Puzzle,41,Hill Climbing (Random Restart),"(5, 1, 3, 0, 4, 8, 2, 7, 6)","(0, 1, 2, 3, 4, 6, 8, 7, 5)",-13,-6,-7,False,34,0.000301361083984375,"[-18, -17, -16, -15, -14, -13, -12, -15, -14, -15, -14, -13, -12, -15, -14, -13, -12, -11, -15, -14, -13, -12, -11, -10, -10, -13, -12, -11, -10, -9, -8, -7, -6, -17, -16]"
