Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Solution Found,Steps,Runtime,Value History
8-Queens,41,Simulated Annealing (Linear),"(3, 7, 4, 1, 6, 2, 0, 5)","(6, 4, 2, 0, 5, 7, 1, 3)",-3,0,-3,True,231,0.01638960838317871,"[-3, -4, -2, -2, -3, -3, -4, -3, -3, -4, -4, -2, -3, -4, -4, -4, -3, -4, -6, -6, -4, -3, -3, -4, -3, -3, -3, -3, -2, -3, -3, -3, -3, -3, -3, -5, -3, -4, -3, -4, -5, -6, -7, -6, -5, -4, -3, -4, -5, -5, -5, -5, -6, -5, -4, -3, -3, -2, -1, -3, -4, -5, -5, -5, -4, -3, -2, -3, -2, -4, -3, -3, -3, -3, -3, -4, -3, -2, -3, -3, -3, -4, -4, -4, -4, -4, -3, -3, -4, -4, -4, -4, -5, -3, -5, -6, -6, -6, -5, -5, -5, -5, -3, -3, -3, -3, -3, -2, -3, -3, -3, -6, -4, -2, -2, -4, -5, -4, -4, -4, -2, -2, -3, -3, -5, -4, -3, -2, -2, -2, -1, -3, -3, -3, -3, -4, -3, -3, -3, -4, -4, -4, -3, -3, -3, -3, -2, -3, -2, -2, -3, -2, -2, -2, -3, -3, -3, -3, -2, -2, -3, -4, -4, -2, -2, -2, -2, -3, -3, -3, -3, -3, -3, -4, -4, -4, -2, -2, -2, -4, -4, -2, -2, -3, -3, -3, -3, -2, -2, -1, 0, -2, -2, -2, -2, -2, -2, -2, -3, -3, -3, -3, -2, -2, -3, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -3, -3, -3, -3, -3, -3, -3, -3, -3, -2, -2, -2, -2, -1, 0]"
8-Queens,42,Hill Climbing (Steepest),"(4, 7, 1, 6, 5, 3, 0, 2)","(4, 7, 1, 6, 1, 5, 0, 2)",-4,-2,-2,False,2,0.0008103847503662109,"[-4, -3, -2]"
8-Queens,42,Hill Climbing (First Choice),"(4, 7, 1, 6, 5, 3, 0, 2)","(4, 7, 1, 6, 5, 2, 0, 3)",-4,-1,-3,False,3,0.0005347728729248047,"[-4, -3, -2, -1]"
8-Queens,42,Hill Climbing (Random Restart),"(4, 7, 1, 6, 5, 3, 0, 2)","(2, 5, 7, 0, 3, 6, 4, 1)",-4,0,-4,True,36,0.010406494140625,"[-6, -5, -2, -4, -3, -2, -5, -4, -3, -2, -1, 0, -5, -3, -2, -1, -4, -2, -1, -3, -2, -1, -6, -4, -2, 0, -2, -1, -10, -8, -5, -4, -2, -1, -7, -5, -2]"
8-Queens,42,Simulated Annealing (Exponential),"(4, 7, 1, 6, 5, 3, 0, 2)","(6, 7, 5, 1, 4, 3, 7, 3)",-4,-7,3,False,964,0.01812911033630371,"[-4, -5, -5, -7, -8, -8, -5, -5, -5, -7, -7, -7, -8, -6, -10, -10, -10, -9, -9, -9, -7, -6, -5, -5, -9, -9, -9, -10, -6, -8, -7, -8, -5, -6, -5, -5, -6, -7, -5, -6, -7, -8, -8, -10, -9, -7, -9, -8, -9, -10, -7, -7, -8, -7, -8, -8, -9, -6, -4, -4, -6, -10, -9, -10, -8, -7, -9, -8, -9, -8, -9, -11, -10, -11, -11, -14, -17, -13, -12, -7, -8, -12, -13, -11, -11, -7, -5, -6, -7, -6, -6, -7, -9, -10, -10, -10, -10, -8, -5, -4, -7, -10, -13, -13, -13, -8, -9, -7, -6, -5, -3, -5, -3, -4, -5, -7, -6, -9, -10, -10, -10, -12, -9, -9, -10, -10, -11, -11, -8, -6, -7, -8, -8, -5, -6, -7, -4, -6, -7, -7, -7, -7, -6, -8, -8, -10, -10, -11, -10, -10, -10, -7, -9, -6, -4, -2, -3, -3, -3, -6, -6, -8, -8, -9, -8, -8, -7, -5, -5, -7, -8, -8, -9, -8, -9, -9, -9, -10, -12, -9, -7, -5, -7, -6, -9, -11, -9, -7, -7, -5, -6, -6, -5, -3, -4, -6, -7, -8, -7, -10, -9, -9, -9, -8, -9, -7, -5, -6, -5, -4, -4, -5, -6, -6, -8, -7, -6, -6, -8, -12, -9, -8, -9, -4, -7, -9, -7, -5, -6, -6, -6, -8, -9, -8, -8, -6, -5, -6, -5, -7, -11, -8, -9, -8, -5, -4, -4, -6, -10, -8, -6, -7, -7, -8, -9, -8, -9, -8, -5, -5, -4, -5, -4, -5, -7, -9, -7, -8, -6, -7, -9, -10, -8, -4, -4, -4, -7, -6, -5, -5, -5, -7, -8, -6, -6, -5, -5, -7, -8, -12, -12, -13, -13, -9, -10, -9, -7, -8, -5, -7, -6, -7, -4, -6, -8, -8, -8, -8, -9, -11, -9, -6, -6, -5, -9, -11, -14, -17, -14, -10, -9, -10, -9, -7, -10, -8, -6, -6, -8, -6, -7, -7, -7, -7, -7, -8, -6, -5, -8, -9, -6, -5, -9, -7, -5, -4, -7, -6, -5, -7, -8, -5, -8, -10, -11, -11, -11, -11, -10, -8, -8, -11, -10, -9, -8, -10, -12, -11, -13, -11, -8, -7, -7, -6, -7, -6, -8, -9, -9, -10, -10, -10, -10, -6, -6, -4, -5, -6, -5, -6, -7, -5, -4, -5, -4, -6, -5, -7, -5, -5, -5, -7, -7, -7, -6, -6, -8, -11, -10, -9, -6, -5, -4, -3, -5, -6, -4, -4, -4, -4, -5, -8, -9, -9, -8, -8, -6, -6, -6, -8, -7, -9, -10, -11, -11, -11, -10, -9, -8, -7, -10, -8, -6, -6, -4, -7, -7, -7, -6, -8, -8, -7, -6, -5, -8, -9, -9, -6, -7, -7, -8, -10, -9, -5, -6, -6, -6, -6, -7, -8, -9, -10, -10, -10, -12, -14, -12, -10, -9, -8, -7, -9, -6, -5, -3, -5, -7, -6, -5, -5, -7, -4, -5, -6, -6, -4, -7, -9, -9, -9, -11, -11, -12, -10, -10, -8, -6, -5, -6, -7, -9, -10, -8, -9, -10, -12, -10, -13, -11, -8, -6, -6, -8, -7, -7, -9, -7, -5, -4, -6, -6, -5, -6, -8, -9, -7, -7, -9, -10, -6, -7, -6, -8, -10, -9, -7, -8, -7, -10, -9, -6, -8, -9, -9, -11, -8, -9, -10, -10, -7, -6, -9, -10, -9, -8, -5, -7, -7, -7, -7, -9, -8, -6, -5, -8, -9, -8, -9, -8, -8, -7, -6, -7, -8, -9, -11, -11, -8, -6, -7, -4, -3, -3, -5, -6, -6, -4, -6, -4, -7, -7, -6, -7, -5, -7, -7, -7, -6, -7, -7, -7, -9, -10, -10, -10, -10, -10, -10, -9, -7, -6, -9, -12, -13, -10, -11, -12, -12, -14, -14, -11, -9, -9, -10, -8, -7, -6, -8, -6, -8, -11, -9, -8, -6, -5, -5, -6, -5, -4, -4, -5, -5, -7, -7, -10, -11, -10, -12, -9, -8, -5, -5, -6, -6, -7, -11, -7, -8, -6, -5, -7, -6, -4, -6, -7, -7, -7, -7, -6, -4, -5, -7, -7, -6, -9, -8, -6, -7, -7, -7, -9, -9, -8, -5, -7, -7, -8, -10, -8, -9, -7, -8, -8, -6, -8, -6, -5, -5, -9, -10, -7, -6, -6, -5, -3, -4, -5, -6, -4, -4, -8, -7, -7, -7, -9, -9, -5, -7, -10, -7, -9, -7, -7, -8, -7, -8, -11, -10, -8, -8, -9, -8, -9, -7, -9, -8, -8, -7, -10, -8, -10, -10, -7, -8, -10, -7, -10, -12, -11, -11, -11, -11, -13, -10, -8, -8, -8, -6, -4, -5, -5, -5, -7, -9, -7, -5, -6, -7, -8, -10, -12, -10, -8, -10, -9, -8, -9, -8, -12, -11, -8, -6, -6, -6, -7, -8, -8, -9, -10, -11, -11, -14, -13, -11, -10, -10, -10, -9, -8, -9, -10, -7, -9, -10, -8, -9, -12, -9, -9, -8, -7, -6, -5, -5, -5, -6, -8, -10, -12, -11, -10, -11, -11, -10, -10, -9, -9, -8, -10, -10, -10, -9, -8, -8, -8, -8, -8, -5, -6, -4, -5, -4, -5, -8, -5, -8, -8, -8, -9, -8, -8, -7, -7, -6, -6, -6, -4, -4, -4, -6, -5, -5, -6, -7, -8, -9, -10, -6, -6, -7, -6, -6, -7, -4, -6, -5, -8, -9, -6, -5, -7, -9, -7, -7, -7, -5, -4, -5, -4, -3, -5, -3, -5, -7, -7, -9, -9, -9, -9, -9, -6, -4, -5, -4, -4, -5, -7, -6, -5, -6, -4, -6, -7, -10, -11, -9, -7, -7, -11, -10, -12, -10, -8, -8, -7, -7, -7, -8, -11, -9, -11, -8, -8, -7, -7, -8, -5, -5, -3, -3, -5, -7, -11, -11, -8, -6, -7, -9, -9, -9, -7, -5, -5, -9, -7]"
8-Queens,42,Simulated Annealing (Linear),"(4, 7, 1, 6, 5, 3, 0, 2)","(2, 4, 1, 7, 0, 6, 3, 5)",-4,0,-4,True,271,0.01964735984802246,"[-4, -4, -3, -4, -4, -4, -4, -4, -5, -4, -5, -4, -3, -2, 0, -2, -2, -2, -2, -1, -2, -1, -1, -2, -2, -3, -2, -2, -3, -3, -3, -4, -5, -5, -4, -4, -3, -2, -2, -3, -3, -4, -5, -6, -6, -6, -5, -6, -5, -4, -5, -5, -5, -4, -5, -6, -4, -3, -3, -1, -4, -3, -5, -5, -3, -4, -4, -3, -3, -2, -3, -4, -3, -3, -2, -4, -4, -4, -5, -4, -4, -5, -6, -6, -6, -6, -7, -6, -6, -4, -4, -5, -5, -5, -4, -2, -2, -5, -5, -3, -4, -4, -4, -4, -3, -3, -2, -3, -4, -4, -5, -5, -5, -3, -4, -2, -2, -3, -3, -3, -3, -4, -5, -5, -7, -5, -5, -4, -3, -3, -4, -4, -2, -2, -3, -2, -3, -3, -3, -4, -5, -5, -5, -5, -5, -5, -6, -4, -4, -4, -4, -4, -4, -4, -4, -3, -4, -5, -5, -5, -4, -4, -4, -5, -5, -5, -5, -5, -4, -4, -4, -5, -5, -3, -3, -2, -2, -2, -3, -3, -3, -3, -3, -3, -4, -4, -3, -3, -3, -4, -5, -5, -5, -4, -3, -3, -3, -3, -3, -3, -3, -4, -3, -3, -3, -3, -3, -3, -1, -2, -2, -2, -1, -2, -2, -2, -2, -2, -3, -3, -3, -3, -4, -4, -4, -4, -4, -4, -3, -3, -3, -3, -2, -2, -3, -3, -3, -3, -4, -4, -4, -4, -4, -5, -5, -4, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, 0]"
8-Queens,43,Hill Climbing (Steepest),"(7, 6, 0, 4, 2, 5, 1, 3)","(3, 7, 0, 4, 2, 5, 1, 6)",-8,-2,-6,False,3,0.000997781753540039,"[-8, -6, -4, -2]"
8-Queens,43,Hill Climbing (First Choice),"(7, 6, 0, 4, 2, 5, 1, 3)","(7, 4, 0, 4, 2, 5, 3, 1)",-8,-3,-5,False,4,0.0004935264587402344,"[-8, -7, -6, -5, -3]"
8-Queens,43,Hill Climbing (Random Restart),"(7, 6, 0, 4, 2, 5, 1, 3)","(5, 2, 0, 6, 3, 1, 7, 4)",-8,-1,-7,False,31,0.01023244857788086,"[-6, -4, -3, -2, -3, -2, -1, -9, -6, -4, -3, -2, -11, -8, -5, -3, -2, -1, -3, -3, -8, -6, -4, -3, -2, -1, -4, -2, -1, -3, -2, -1]"
8-Queens,43,Simulated Annealing (Exponential),"(7, 6, 0, 4, 2, 5, 1, 3)","(0, 4, 1, 4, 7, 2, 5, 2)",-8,-6,-2,False,973,0.01983928680419922,"[-8, -7, -10, -8, -8, -7, -8, -7, -10, -8, -7, -5, -8, -4, -5, -5, -7, -8, -12, -9, -8, -11, -11, -9, -11, -8, -10, -11, -11, -9, -10, -7, -9, -8, -10, -11, -8, -11, -9, -9, -8, -8, -9, -8, -6, -5, -6, -7, -6, -4, -5, -8, -12, -11, -9, -8, -8, -9, -8, -7, -6, -8, -8, -8, -11, -10, -9, -9, -7, -7, -4, -5, -7, -7, -10, -9, -11, -11, -12, -11, -8, -6, -6, -7, -7, -6, -6, -9, -10, -10, -7, -7, -8, -7, -7, -10, -7, -5, -4, -5, -7, -4, -6, -5, -6, -7, -7, -8, -10, -7, -6, -5, -5, -5, -7, -6, -6, -6, -4, -7, -9, -9, -10, -12, -12, -13, -12, -13, -9, -8, -5, -3, -6, -6, -5, -4, -6, -10, -8, -5, -4, -5, -5, -5, -3, -4, -4, -4, -5, -5, -6, -5, -7, -12, -7, -7, -7, -7, -9, -7, -7, -6, -5, -4, -6, -5, -8, -7, -5, -7, -7, -7, -6, -10, -10, -10, -10, -10, -8, -8, -11, -12, -10, -10, -12, -10, -9, -7, -6, -5, -6, -4, -5, -7, -9, -7, -8, -7, -7, -7, -10, -9, -9, -9, -9, -9, -6, -5, -7, -7, -6, -9, -8, -7, -7, -6, -5, -8, -11, -7, -5, -6, -7, -10, -11, -10, -11, -10, -10, -8, -8, -8, -9, -8, -7, -8, -8, -7, -9, -9, -9, -6, -6, -3, -6, -7, -8, -7, -7, -6, -5, -8, -9, -7, -8, -7, -7, -10, -10, -10, -8, -5, -6, -8, -9, -8, -8, -4, -4, -5, -4, -6, -6, -8, -8, -6, -5, -3, -5, -7, -5, -6, -4, -5, -5, -6, -4, -6, -7, -7, -5, -5, -5, -8, -6, -5, -7, -4, -2, -5, -4, -4, -4, -3, -6, -7, -6, -7, -7, -8, -8, -8, -7, -5, -5, -8, -9, -8, -5, -5, -4, -6, -4, -5, -6, -7, -7, -6, -4, -8, -10, -11, -10, -12, -9, -8, -9, -11, -10, -9, -8, -12, -12, -11, -10, -10, -8, -6, -3, -5, -3, -6, -6, -7, -9, -10, -9, -8, -7, -9, -10, -8, -7, -7, -8, -9, -9, -6, -8, -6, -10, -7, -6, -5, -7, -5, -8, -8, -11, -14, -10, -12, -9, -8, -8, -9, -6, -6, -6, -3, -5, -9, -10, -10, -8, -9, -10, -11, -10, -11, -9, -8, -8, -7, -6, -6, -8, -7, -6, -7, -8, -11, -12, -12, -15, -13, -11, -7, -6, -7, -9, -7, -7, -8, -6, -4, -4, -6, -6, -6, -5, -4, -5, -6, -5, -6, -7, -5, -3, -7, -8, -6, -6, -4, -5, -5, -8, -8, -8, -6, -9, -8, -9, -8, -7, -6, -6, -8, -5, -5, -6, -7, -4, -6, -8, -9, -8, -7, -8, -6, -5, -8, -9, -9, -5, -6, -6, -8, -8, -7, -8, -8, -7, -6, -5, -3, -5, -8, -6, -8, -7, -4, -5, -5, -5, -8, -9, -7, -9, -7, -8, -6, -7, -6, -6, -7, -6, -8, -8, -7, -9, -10, -8, -6, -8, -9, -11, -8, -6, -8, -7, -7, -10, -10, -7, -6, -8, -11, -10, -11, -12, -10, -8, -11, -9, -12, -13, -12, -16, -12, -8, -7, -7, -7, -6, -7, -8, -7, -8, -11, -9, -7, -7, -9, -11, -8, -12, -10, -8, -7, -7, -7, -8, -9, -8, -6, -8, -9, -12, -10, -11, -11, -7, -5, -6, -9, -10, -9, -6, -6, -3, -5, -6, -5, -5, -6, -6, -6, -6, -6, -6, -7, -9, -9, -9, -9, -8, -8, -8, -9, -6, -6, -7, -5, -9, -7, -9, -7, -5, -5, -5, -4, -6, -8, -8, -7, -8, -6, -4, -3, -5, -5, -3, -5, -8, -8, -7, -4, -3, -5, -3, -4, -6, -6, -6, -3, -3, -4, -4, -5, -5, -6, -8, -8, -5, -6, -8, -7, -8, -10, -10, -8, -6, -6, -5, -8, -8, -9, -9, -10, -11, -9, -7, -8, -10, -10, -8, -9, -9, -9, -8, -5, -4, -7, -6, -7, -8, -9, -8, -6, -9, -10, -9, -9, -9, -7, -8, -8, -7, -7, -7, -7, -6, -7, -7, -7, -7, -9, -11, -10, -9, -8, -8, -8, -8, -7, -9, -6, -9, -11, -9, -8, -8, -7, -8, -8, -9, -9, -9, -7, -10, -10, -7, -6, -6, -6, -8, -8, -5, -6, -5, -6, -7, -7, -5, -4, -4, -8, -7, -9, -7, -7, -7, -8, -8, -9, -7, -9, -7, -6, -3, -6, -7, -7, -12, -10, -10, -6, -10, -10, -10, -12, -10, -12, -15, -15, -13, -10, -14, -15, -12, -12, -14, -10, -11, -9, -11, -7, -7, -7, -10, -9, -11, -7, -7, -7, -7, -6, -8, -6, -5, -5, -6, -6, -5, -6, -8, -8, -6, -6, -9, -10, -9, -7, -5, -3, -4, -4, -7, -6, -8, -8, -8, -9, -9, -5, -3, -4, -8, -6, -4, -6, -5, -4, -5, -8, -9, -8, -6, -4, -5, -7, -9, -7, -6, -6, -8, -8, -6, -5, -5, -6, -5, -5, -7, -7, -6, -9, -8, -8, -9, -10, -12, -7, -9, -10, -7, -8, -10, -11, -9, -12, -10, -8, -5, -4, -5, -4, -6, -5, -6, -8, -6, -6, -8, -6, -6, -7, -6, -9, -6, -5, -8, -6, -7, -6, -7, -4, -5, -7, -8, -12, -9, -9, -9, -7, -6, -6, -5, -6, -5, -4, -4, -4, -3, -3, -6, -7, -7, -9, -8, -9, -7, -8, -7, -6, -6, -4, -5, -7, -5, -5, -6, -9, -9, -8, -8, -8, -8, -9, -8, -8, -10, -11, -9, -10, -13, -10, -10, -10, -11, -10, -9, -7, -7, -7, -8, -8, -8, -7, -8, -8, -9, -9, -11, -11, -10, -10, -9, -7, -6, -7, -6, -6, -6, -8, -5, -5, -6, -6, -6, -5, -5, -6]"
8-Queens,43,Simulated Annealing (Linear),"(7, 6, 0, 4, 2, 5, 1, 3)","(5, 3, 0, 7, 4, 1, 5, 2)",-8,-1,-7,False,199,0.017546892166137695,"[-8, -9, -6, -5, -5, -5, -6, -6, -6, -5, -5, -5, -6, -5, -4, -4, -4, -5, -4, -4, -6, -3, -3, -3, -4, -4, -3, -3, -3, -5, -4, -3, -6, -6, -6, -5, -5, -3, -3, -4, -4, -2, -2, -2, -4, -5, -4, -6, -5, -7, -7, -6, -6, -6, -5, -4, -4, -4, -3, -5, -7, -7, -7, -7, -8, -9, -8, -7, -6, -7, -7, -6, -6, -4, -5, -5, -4, -2, -1, -3, -3, -2, -3, -3, -3, -2, -3, -3, -3, -3, -3, -4, -5, -4, -4, -4, -4, -3, -4, -5, -7, -4, -2, -2, -2, -5, -3, -4, -5, -4, -5, -6, -6, -3, -3, -3, -3, -3, -3, -3, -3, -3, -3, -4, -2, -2, -2, -3, -3, -3, -2, -2, -2, -3, -4, -5, -4, -4, -4, -4, -4, -5, -5, -5, -5, -5, -3, -5, -3, -3, -3, -3, -3, -3, -5, -5, -3, -3, -3, -3, -2, -2, -2, -2, -3, -3, -3, -3, -2, -3, -3, -2, -2, -1, -2, -2, -1, -1, -1, 0, -2, -2, -2, -1, -1, -1, -1, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, -1, -1, -1]"
8-Queens,44,Hill Climbing (Steepest),"(2, 5, 0, 6, 3, 4, 7, 1)","(2, 5, 2, 6, 3, 0, 7, 1)",-3,-1,-2,False,2,0.000957489013671875,"[-3, -2, -1]"
8-Queens,44,Hill Climbing (First Choice),"(2, 5, 0, 6, 3, 4, 7, 1)","(2, 5, 0, 6, 3, 5, 7, 1)",-3,-2,-1,False,1,0.00044345855712890625,"[-3, -2]"
8-Queens,44,Hill Climbing (Random Restart),"(2, 5, 0, 6, 3, 4, 7, 1)","(3, 6, 2, 7, 1, 4, 0, 5)",-3,0,-3,True,31,0.011161565780639648,"[-6, -4, -2, -1, -6, -4, -2, -11, -7, -4, -3, -2, -1, -3, -2, 0, -6, -4, -2, -9, -6, -4, -2, -9, -5, -3, -3, -3, -4, -3, -2, -1]"
8-Queens,44,Simulated Annealing (Exponential),"(2, 5, 0, 6, 3, 4, 7, 1)","(1, 4, 3, 7, 0, 7, 7, 0)",-3,-8,5,False,946,0.01755833625793457,"[-3, -5, -9, -11, -12, -12, -8, -9, -10, -9, -9, -10, -7, -6, -7, -8, -8, -5, -7, -7, -5, -6, -6, -5, -5, -5, -6, -9, -10, -15, -13, -8, -10, -8, -6, -7, -8, -7, -7, -7, -8, -9, -7, -6, -6, -3, -4, -5, -7, -8, -9, -8, -8, -11, -8, -7, -7, -6, -5, -7, -7, -5, -6, -6, -7, -7, -8, -8, -10, -9, -6, -7, -8, -9, -5, -8, -9, -9, -9, -8, -7, -8, -5, -4, -6, -7, -6, -8, -7, -7, -6, -8, -7, -6, -4, -5, -6, -8, -11, -12, -8, -6, -6, -7, -7, -9, -8, -9, -11, -8, -6, -7, -7, -9, -10, -11, -10, -10, -10, -9, -10, -11, -9, -6, -8, -9, -7, -9, -11, -10, -11, -12, -10, -9, -7, -10, -12, -10, -11, -10, -10, -12, -12, -10, -11, -10, -8, -7, -8, -8, -8, -8, -6, -6, -6, -8, -7, -7, -6, -6, -7, -9, -8, -11, -11, -12, -12, -10, -9, -6, -10, -13, -16, -11, -12, -16, -13, -11, -9, -7, -5, -6, -6, -6, -8, -7, -7, -8, -5, -5, -5, -6, -8, -9, -14, -12, -10, -7, -7, -10, -13, -12, -11, -8, -6, -8, -8, -11, -10, -10, -7, -8, -6, -6, -6, -8, -9, -11, -10, -9, -8, -8, -6, -4, -4, -6, -5, -4, -6, -5, -6, -5, -8, -10, -9, -11, -10, -10, -7, -9, -9, -12, -11, -9, -9, -8, -10, -11, -9, -8, -8, -7, -5, -4, -3, -5, -5, -4, -4, -3, -4, -5, -8, -11, -8, -8, -6, -6, -7, -8, -10, -8, -6, -5, -4, -7, -5, -7, -9, -11, -9, -7, -7, -7, -11, -14, -13, -13, -11, -7, -5, -6, -7, -6, -6, -8, -7, -8, -8, -8, -8, -6, -7, -5, -5, -7, -9, -7, -7, -7, -8, -6, -6, -6, -10, -6, -6, -7, -6, -8, -9, -7, -7, -4, -6, -10, -13, -10, -7, -8, -8, -9, -8, -8, -9, -6, -4, -6, -6, -5, -5, -7, -10, -11, -11, -14, -11, -11, -10, -9, -10, -12, -9, -9, -8, -7, -8, -5, -4, -5, -4, -5, -6, -6, -4, -5, -5, -5, -7, -7, -9, -7, -8, -7, -8, -7, -9, -9, -7, -8, -10, -8, -8, -8, -6, -8, -9, -7, -7, -9, -11, -11, -9, -11, -11, -9, -6, -7, -4, -5, -7, -7, -6, -7, -6, -5, -5, -9, -8, -5, -8, -8, -9, -10, -8, -8, -7, -6, -6, -9, -6, -5, -5, -4, -5, -6, -7, -6, -4, -5, -5, -6, -5, -4, -5, -8, -11, -10, -6, -7, -9, -9, -11, -11, -11, -11, -10, -10, -10, -8, -10, -10, -11, -10, -9, -11, -7, -10, -10, -7, -8, -12, -13, -14, -12, -14, -14, -11, -9, -9, -10, -9, -11, -7, -5, -5, -6, -5, -6, -7, -5, -6, -9, -12, -10, -13, -10, -14, -15, -10, -9, -7, -7, -8, -10, -8, -9, -9, -9, -10, -9, -10, -7, -11, -8, -7, -6, -5, -6, -7, -8, -8, -7, -4, -3, -6, -3, -4, -5, -6, -5, -5, -9, -8, -9, -8, -7, -7, -9, -9, -7, -8, -10, -13, -14, -11, -11, -8, -5, -8, -8, -8, -8, -8, -8, -11, -12, -8, -8, -9, -5, -4, -3, -5, -5, -8, -9, -9, -12, -10, -9, -10, -12, -14, -11, -8, -5, -5, -7, -8, -4, -4, -4, -5, -7, -7, -4, -3, -4, -6, -8, -6, -10, -8, -11, -10, -10, -9, -6, -7, -8, -6, -7, -8, -8, -7, -10, -10, -9, -12, -13, -13, -12, -10, -7, -6, -6, -9, -6, -5, -5, -5, -7, -8, -8, -5, -7, -7, -5, -4, -6, -6, -7, -5, -6, -6, -6, -5, -7, -5, -6, -8, -6, -5, -4, -6, -5, -4, -5, -8, -8, -8, -5, -6, -7, -6, -7, -12, -14, -13, -11, -10, -9, -6, -7, -7, -7, -8, -8, -8, -6, -5, -4, -3, -4, -5, -7, -5, -5, -5, -6, -7, -7, -5, -5, -6, -4, -5, -7, -8, -8, -9, -7, -6, -10, -9, -8, -9, -7, -7, -6, -7, -10, -8, -6, -5, -5, -6, -8, -9, -7, -7, -7, -5, -6, -7, -10, -9, -11, -11, -11, -14, -14, -14, -15, -13, -11, -15, -13, -11, -15, -13, -13, -11, -8, -7, -8, -8, -7, -5, -7, -8, -9, -10, -9, -9, -8, -7, -8, -8, -4, -4, -6, -10, -7, -6, -8, -10, -9, -10, -9, -10, -14, -13, -11, -10, -11, -10, -9, -7, -7, -7, -8, -8, -8, -6, -9, -9, -11, -8, -9, -7, -9, -9, -11, -11, -13, -12, -10, -12, -10, -8, -8, -7, -7, -8, -9, -7, -6, -6, -9, -7, -6, -4, -4, -5, -8, -7, -4, -5, -8, -12, -9, -6, -4, -5, -4, -2, -5, -8, -9, -8, -7, -9, -9, -8, -12, -9, -8, -10, -11, -13, -12, -11, -10, -11, -12, -11, -12, -11, -10, -9, -9, -10, -8, -7, -9, -7, -10, -14, -16, -15, -15, -16, -13, -12, -11, -11, -11, -10, -9, -12, -9, -7, -9, -7, -9, -11, -12, -10, -12, -8, -7, -7, -7, -8, -7, -8, -7, -8, -8, -9, -8, -8, -9, -12, -12, -12, -15, -14, -9, -6, -5, -5, -4, -7, -10, -10, -10, -8, -7, -9, -10, -9, -9, -9, -9, -6, -7, -6, -6, -5, -6, -7, -4, -4, -3, -6, -8, -9, -11, -13, -11, -9, -9, -12, -9, -11, -8, -10, -7, -6, -6, -6, -6, -7, -8, -7, -7, -6, -6, -5, -5, -4, -6, -10, -8, -5, -4, -5, -4, -5, -4, -4, -4, -7, -8]"
8-Queens,44,Simulated Annealing (Linear),"(2, 5, 0, 6, 3, 4, 7, 1)","(6, 4, 2, 0, 5, 7, 1, 3)",-3,0,-3,True,224,0.01731562614440918,"[-3, -4, -4, -5, -3, -2, -3, -2, -2, -3, -4, -2, -3, -2, -3, -2, -3, -3, -3, -3, -3, -3, -2, -2, -3, -2, -2, -1, -1, -3, -4, -4, -3, -3, -4, -4, -3, -3, -3, -2, -2, -3, -3, -2, -2, -4, -2, -4, -4, -4, -4, -4, -4, -6, -6, -5, -4, -3, -4, -4, -4, -6, -4, -3, -4, -3, -4, -3, -4, -4, -4, -3, -3, -4, -5, -6, -7, -7, -6, -6, -5, -4, -3, -5, -7, -7, -8, -9, -8, -7, -6, -4, -4, -4, -3, -2, -2, -2, -1, -2, -2, -4, -3, -2, -3, -3, -3, -3, -3, -3, -1, -2, -1, -1, -2, -3, -4, -5, -6, -6, -6, -4, -5, -4, -4, -4, -4, -4, -3, -4, -4, -5, -4, -3, -3, -4, -3, -4, -4, -3, -3, -2, -3, -3, -3, -2, -2, -2, -2, -3, -4, -3, -4, -4, -4, -4, -4, -4, -3, -2, -2, -3, -3, -2, -1, -3, -3, -3, -3, -2, -2, -2, -4, -4, -2, -2, -3, -3, -3, -3, -2, -3, -3, -2, -2, -3, -3, -3, -3, -4, -2, -3, -2, -3, -3, -3, -3, -2, -4, -4, -3, -3, -3, -3, -3, -3, -3, -3, -3, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -1, -1, -1, -1, 0]"
8-Queens,45,Hill Climbing (Steepest),"(1, 5, 7, 4, 2, 0, 6, 3)","(1, 5, 7, 4, 2, 0, 6, 3)",-2,-2,0,False,0,0.0006685256958007812,[-2]
8-Queens,45,Hill Climbing (First Choice),"(1, 5, 7, 4, 2, 0, 6, 3)","(1, 5, 7, 4, 2, 0, 6, 3)",-2,-2,0,False,0,0.00028061866760253906,[-2]
8-Queens,45,Hill Climbing (Random Restart),"(1, 5, 7, 4, 2, 0, 6, 3)","(2, 2, 6, 3, 7, 4, 1, 5)",-2,-1,-1,False,24,0.008927583694458008,"[-4, -3, -3, -2, -1, -3, -2, -1, -3, -2, -3, -2, -8, -5, -3, -2, -4, -3, -1, -3, -2, -1, -3, -2, -1]"
